Upp2	Upp2
Ccdc148	Ccdc148
Pkp4	Pkp4
5330411J11Rik	5330411J11Rik
Dapl1	Dapl1
Tanc1	Tanc1
Wdsub1	Wdsub1
Baz2b	Baz2b
March7	March7
Cd302	Cd302
Ly75	Ly75
Gm13580	Gm13580
Pla2r1	Pla2r1
Itgb6	Itgb6
Rbms1	Rbms1
Gm13582	Gm13582
Tank	Tank
Psmd14	Psmd14
Tbr1	Tbr1
Slc4a10	Slc4a10
Dpp4	Dpp4
Gcg	Gcg
Fap	Fap
Ifih1	Ifih1
Gca	Gca
Kcnh7	Kcnh7
Fign	Fign
Grb14	Grb14
Cobll1	Cobll1
Slc38a11	Slc38a11
Scn3a	Scn3a
Scn2a1	Scn2a1
Csrnp3	Csrnp3
Galnt3	Galnt3
Ttc21b	Ttc21b
Scn1a	Scn1a
Gm13629	Gm13629
Scn9a	Scn9a
Scn7a	Scn7a
Gm1322	Gm1322
Xirp2	Xirp2
B3galt1	B3galt1
Stk39	Stk39
4933409G03Rik	4933409G03Rik
4932414N04Rik	4932414N04Rik
Lass6	Lass6
Nostrin	Nostrin
Spc25	Spc25
G6pc2	G6pc2
Abcb11	Abcb11
Dhrs9	Dhrs9
Lrp2	Lrp2
Bbs5	Bbs5
Kbtbd10	Kbtbd10
Fastkd1	Fastkd1
Ppig	Ppig
4930578N16Rik	4930578N16Rik
Phospho2	Phospho2
Klhl23	Klhl23
Ssb	Ssb
Mettl5	Mettl5
Ubr3	Ubr3
Myo3b	Myo3b
Sp5	Sp5
1500002O10Rik	1500002O10Rik
4933404M02Rik	4933404M02Rik
Gad1	Gad1
Gorasp2	Gorasp2
Tlk1	Tlk1
Mettl8	Mettl8
Dcaf17	Dcaf17
Cybrd1	Cybrd1
Dync1i2	Dync1i2
Slc25a12	Slc25a12
Hat1	Hat1
Metap1d	Metap1d
Dlx1	Dlx1
Dlx1as	Dlx1as
Dlx2	Dlx2
Gm1631	Gm1631
Itga6	Itga6
Pdk1	Pdk1
Rapgef4	Rapgef4
B230120H23Rik	B230120H23Rik
Cdca7	Cdca7
8430437L04Rik	8430437L04Rik
Sp3	Sp3
1700011J10Rik	1700011J10Rik
Ola1	Ola1
Sp9	Sp9
Cir1	Cir1
Scrn3	Scrn3
Gpr155	Gpr155
Wipf1	Wipf1
Chrna1	Chrna1
LOC329427	LOC329427
Chn1	Chn1
Atf2	Atf2
Atp5g3	Atp5g3
4930441J16Rik	4930441J16Rik
Lnp	Lnp
Evx2	Evx2
Hoxd13	Hoxd13
Hoxd12	Hoxd12
Hoxd11	Hoxd11
Hoxd10	Hoxd10
Hoxd9	Hoxd9
Hoxd8	Hoxd8
1700109F18Rik	1700109F18Rik
Hoxd3	Hoxd3
Hoxd4	Hoxd4
Mir10b	Mir10b
Hoxd1	Hoxd1
Mtx2	Mtx2
9430019J16Rik	9430019J16Rik
Hnrnpa3	Hnrnpa3
Gm6793	Gm6793
Nfe2l2	Nfe2l2
Agps	Agps
Ttc30b	Ttc30b
Ttc30a2	Ttc30a2
Ttc30a1	Ttc30a1
Pde11a	Pde11a
Cyct	Cyct
Rbm45	Rbm45
Osbpl6	Osbpl6
Prkra	Prkra
Dfnb59	Dfnb59
Fkbp7	Fkbp7
Plekha3	Plekha3
Ttn	Ttn
Ccdc141	Ccdc141
Sestd1	Sestd1
Zfp385b	Zfp385b
Gm13944	Gm13944
Cwc22	Cwc22
Gm14461	Gm14461
Ube2e3	Ube2e3
Itga4	Itga4
Cerkl	Cerkl
Neurod1	Neurod1
Ssfa2	Ssfa2
Ppp1r1c	Ppp1r1c
Pde1a	Pde1a
Prdx6b	Prdx6b
Dnajc10	Dnajc10
Gm13752	Gm13752
Frzb	Frzb
Nckap1	Nckap1
Dusp19	Dusp19
Nup35	Nup35
Zfp804a	Zfp804a
Zc3h15	Zc3h15
Itgav	Itgav
Fam171b	Fam171b
Zswim2	Zswim2
Calcrl	Calcrl
Tfpi	Tfpi
Gm13710	Gm13710
Ctnnd1	Ctnnd1
Gm13718	Gm13718
2700094K13Rik	2700094K13Rik
Tmx2	Tmx2
Med19	Med19
Zdhhc5	Zdhhc5
Clp1	Clp1
Ypel4	Ypel4
Mir130a	Mir130a
Serping1	Serping1
Ube2l6	Ube2l6
Smtnl1	Smtnl1
Timm10	Timm10
Slc43a1	Slc43a1
Rtn4rl2	Rtn4rl2
Slc43a3	Slc43a3
Prg2	Prg2
Prg3	Prg3
P2rx3	P2rx3
Ssrp1	Ssrp1
Tnks1bp1	Tnks1bp1
4930443O20Rik	4930443O20Rik
Aplnr	Aplnr
Lrrc55	Lrrc55
Olfr987	Olfr987
Olfr988	Olfr988
Olfr992	Olfr992
Olfr993	Olfr993
Olfr994	Olfr994
Olfr995	Olfr995
4833423E24Rik	4833423E24Rik
Olfr996	Olfr996
Olfr998	Olfr998
Olfr1000	Olfr1000
Olfr1002	Olfr1002
Olfr154	Olfr154
Olfr1006	Olfr1006
Olfr1008	Olfr1008
Olfr1009	Olfr1009
Olfr1010	Olfr1010
Olfr1012	Olfr1012
Olfr1013	Olfr1013
Olfr1014	Olfr1014
Olfr1015	Olfr1015
Olfr1016	Olfr1016
Olfr1018	Olfr1018
Olfr1019	Olfr1019
Olfr1020	Olfr1020
Olfr1022	Olfr1022
Olfr1023	Olfr1023
Olfr1024	Olfr1024
Olfr1026	Olfr1026
Olfr1028	Olfr1028
Olfr1029	Olfr1029
Olfr1030	Olfr1030
Olfr1031	Olfr1031
Olfr1032	Olfr1032
Olfr1033	Olfr1033
Olfr1034	Olfr1034
Olfr1036	Olfr1036
Olfr1037	Olfr1037
Olfr1038-ps	Olfr1038-ps
Olfr1039	Olfr1039
Olfr1040	Olfr1040
Olfr1042	Olfr1042
Olfr1043	Olfr1043
Olfr1044	Olfr1044
Olfr52	Olfr52
Olfr1045	Olfr1045
Olfr1046	Olfr1046
Olfr1047	Olfr1047
Olfr1048	Olfr1048
Olfr1049	Olfr1049
Olfr1051	Olfr1051
Olfr1052	Olfr1052
Olfr1053	Olfr1053
Olfr1054	Olfr1054
Olfr1055	Olfr1055
Olfr1056	Olfr1056
Olfr1057	Olfr1057
Olfr1058	Olfr1058
Olfr1061	Olfr1061
Olfr1062	Olfr1062
Olfr1065	Olfr1065
Olfr1066	Olfr1066
Olfr228	Olfr228
Olfr1076	Olfr1076
Olfr1077-ps1	Olfr1077-ps1
Olfr1079	Olfr1079
Olfr1080	Olfr1080
Olfr1082	Olfr1082
Olfr1084	Olfr1084
Olfr1085	Olfr1085
Olfr1086	Olfr1086
Olfr1087	Olfr1087
Olfr1089	Olfr1089
Olfr1090	Olfr1090
Olfr1093	Olfr1093
Olfr141	Olfr141
Olfr1094	Olfr1094
Olfr1095	Olfr1095
Olfr1097	Olfr1097
Olfr1098	Olfr1098
Olfr1099	Olfr1099
Olfr1100	Olfr1100
Olfr1101	Olfr1101
Olfr1102	Olfr1102
Olfr1104	Olfr1104
Olfr1105	Olfr1105
Olfr1106	Olfr1106
Olfr1107	Olfr1107
Olfr1109	Olfr1109
Olfr259	Olfr259
Olfr1110	Olfr1110
Olfr1111	Olfr1111
Olfr1112	Olfr1112
Olfr1113	Olfr1113
Olfr1115	Olfr1115
Olfr1116-ps	Olfr1116-ps
Olfr1118	Olfr1118
Olfr1120	Olfr1120
Olfr1121	Olfr1121
Olfr1122	Olfr1122
Olfr1123	Olfr1123
Olfr1124	Olfr1124
Olfr1126	Olfr1126
Pramel7	Pramel7
Pramel6	Pramel6
Olfr153	Olfr153
Olfr1128	Olfr1128
Olfr1129	Olfr1129
Olfr1130	Olfr1130
Olfr1131	Olfr1131
Olfr1132	Olfr1132
Olfr1133	Olfr1133
Olfr1134	Olfr1134
Olfr1135	Olfr1135
Olfr1136	Olfr1136
Olfr1137	Olfr1137
Olfr1138	Olfr1138
Olfr1140	Olfr1140
Olfr1141	Olfr1141
Olfr152	Olfr152
Olfr1143	Olfr1143
Olfr1145	Olfr1145
Olfr1148	Olfr1148
Olfr1151	Olfr1151
Olfr1152	Olfr1152
Olfr1153	Olfr1153
Olfr1154	Olfr1154
Olfr1155	Olfr1155
Olfr1156	Olfr1156
Olfr1157	Olfr1157
Olfr74	Olfr74
Olfr1158	Olfr1158
Olfr1160	Olfr1160
Olfr1161	Olfr1161
Olfr73	Olfr73
Olfr1162	Olfr1162
Olfr1163	Olfr1163
Olfr1164	Olfr1164
Olfr1166	Olfr1166
Olfr1167	Olfr1167
Olfr1168	Olfr1168
Olfr1170	Olfr1170
Olfr1173	Olfr1173
Olfr1176	Olfr1176
Olfr1178	Olfr1178
Olfr1179	Olfr1179
Olfr1180	Olfr1180
Olfr1181	Olfr1181
Olfr1182	Olfr1182
Olfr1183	Olfr1183
Olfr1184	Olfr1184
Olfr1186	Olfr1186
Olfr1188	Olfr1188
Olfr1189	Olfr1189
Olfr1193	Olfr1193
Olfr1195	Olfr1195
Olfr1196	Olfr1196
Olfr1197	Olfr1197
Olfr1198	Olfr1198
Olfr1199	Olfr1199
Olfr1200	Olfr1200
Olfr1201	Olfr1201
Olfr1202	Olfr1202
Olfr1205	Olfr1205
Olfr1204	Olfr1204
Olfr1206	Olfr1206
Olfr1208	Olfr1208
Olfr1209	Olfr1209
Olfr1211	Olfr1211
Olfr1212	Olfr1212
Olfr1213	Olfr1213
Olfr1214	Olfr1214
Olfr1215	Olfr1215
Olfr1216	Olfr1216
Olfr1217	Olfr1217
Olfr1218	Olfr1218
Olfr1219	Olfr1219
Olfr1220	Olfr1220
Olfr1221	Olfr1221
Olfr1222	Olfr1222
Olfr1223	Olfr1223
Olfr1225	Olfr1225
Olfr1226	Olfr1226
Olfr1228	Olfr1228
Olfr1229	Olfr1229
Olfr1230	Olfr1230
Olfr1231	Olfr1231
Olfr1232	Olfr1232
Olfr1233	Olfr1233
Olfr1234	Olfr1234
Olfr1238	Olfr1238
Olfr1239	Olfr1239
Olfr1240	Olfr1240
Olfr1241	Olfr1241
Olfr1242	Olfr1242
Olfr1243	Olfr1243
Olfr1245	Olfr1245
Olfr1246	Olfr1246
Olfr1247	Olfr1247
Olfr1248	Olfr1248
Olfr1249	Olfr1249
Olfr1250	Olfr1250
Olfr1251	Olfr1251
Olfr1252	Olfr1252
Olfr1253	Olfr1253
Olfr1254	Olfr1254
Olfr1255	Olfr1255
Olfr1256	Olfr1256
Olfr48	Olfr48
Olfr1257	Olfr1257
Olfr1258	Olfr1258
Olfr1259	Olfr1259
Olfr1260	Olfr1260
Olfr1261	Olfr1261
Olfr1262	Olfr1262
Olfr1263	Olfr1263
Olfr1264	Olfr1264
Olfr1265	Olfr1265
Olfr140	Olfr140
Olfr1269	Olfr1269
Olfr32	Olfr32
Olfr1270	Olfr1270
Olfr1506	Olfr1506
Olfr142	Olfr142
Olfr1271	Olfr1271
Olfr1272	Olfr1272
Olfr1273-ps	Olfr1273-ps
Olfr1274-ps	Olfr1274-ps
Ptprj	Ptprj
Mir3110	Mir3110
Nup160	Nup160
Fnbp4	Fnbp4
Agbl2	Agbl2
Mtch2	Mtch2
C1qtnf4	C1qtnf4
Ndufs3	Ndufs3
Kbtbd4	Kbtbd4
Ptpmt1	Ptpmt1
Celf1	Celf1
Rapsn	Rapsn
Psmc3	Psmc3
Slc39a13	Slc39a13
Sfpi1	Sfpi1
Mybpc3	Mybpc3
Madd	Madd
Nr1h3	Nr1h3
Acp2	Acp2
Ddb2	Ddb2
A330069E16Rik	A330069E16Rik
Pacsin3	Pacsin3
Arfgap2	Arfgap2
1110051M20Rik	1110051M20Rik
Lrp4	Lrp4
Ckap5	Ckap5
Snord67	Snord67
F2	F2
Zfp408	Zfp408
Arhgap1	Arhgap1
Atg13	Atg13
Harbi1	Harbi1
Ambra1	Ambra1
Chrm4	Chrm4
Mdk	Mdk
Dgkz	Dgkz
Creb3l1	Creb3l1
Phf21a	Phf21a
Mir1955	Mir1955
Gyltl1b	Gyltl1b
Pex16	Pex16
1700029I15Rik	1700029I15Rik
Mapk8ip1	Mapk8ip1
Cry2	Cry2
D930015M05Rik	D930015M05Rik
Slc35c1	Slc35c1
Chst1	Chst1
Syt13	Syt13
Prdm11	Prdm11
Trp53i11	Trp53i11
Tspan18	Tspan18
Gm13807	Gm13807
Cd82	Cd82
Gm10804	Gm10804
Alx4	Alx4
Ext2	Ext2
Accs	Accs
Accsl	Accsl
Gm13889	Gm13889
4921507L20Rik	4921507L20Rik
Alkbh3	Alkbh3
Hsd17b12	Hsd17b12
Mir129-2	Mir129-2
Mir670	Mir670
Ttc17	Ttc17
2810002D19Rik	2810002D19Rik
Api5	Api5
Lrrc4c	Lrrc4c
B230118H07Rik	B230118H07Rik
Rag2	Rag2
Rag1	Rag1
Traf6	Traf6
Prr5l	Prr5l
Commd9	Commd9
Ldlrad3	Ldlrad3
Trim44	Trim44
Fjx1	Fjx1
Pamr1	Pamr1
Slc1a2	Slc1a2
Cd44	Cd44
Pdhx	Pdhx
Apip	Apip
Ehf	Ehf
A930006I01Rik	A930006I01Rik
Elf5	Elf5
Cat	Cat
Abtb2	Abtb2
Nat10	Nat10
Caprin1	Caprin1
4930547E08Rik	4930547E08Rik
Lmo2	Lmo2
Fbxo3	Fbxo3
Cd59b	Cd59b
Cd59a	Cd59a
A930018P22Rik	A930018P22Rik
D430041D05Rik	D430041D05Rik
Hipk3	Hipk3
Mir1902	Mir1902
4930500J02Rik	4930500J02Rik
Cstf3	Cstf3
Tcp11l1	Tcp11l1
Pin1-ps1	Pin1-ps1
Depdc7	Depdc7
Qser1	Qser1
Prrg4	Prrg4
Ccdc73	Ccdc73
Eif3m	Eif3m
AI314831	AI314831
Wt1	Wt1
0610012H03Rik	0610012H03Rik
Rcn1	Rcn1
Pax6os1	Pax6os1
Pax6	Pax6
Elp4	Elp4
Immp1l	Immp1l
Dnajc24	Dnajc24
Gm14015	Gm14015
Mpped2	Mpped2
2700007P21Rik	2700007P21Rik
Fshb	Fshb
Kcna4	Kcna4
Mettl15	Mettl15
Kif18a	Kif18a
Bdnf	Bdnf
Lin7c	Lin7c
Gm13939	Gm13939
Lgr4	Lgr4
Ccdc34	Ccdc34
1700024P03Rik	1700024P03Rik
Bbox1	Bbox1
Fibin	Fibin
Slc5a12	Slc5a12
Ano3	Ano3
Muc15	Muc15
4930430A15Rik	4930430A15Rik
Olfr1275	Olfr1275
Olfr1276	Olfr1276
Olfr1277	Olfr1277
Olfr1278	Olfr1278
Olfr1279	Olfr1279
Olfr1280	Olfr1280
Olfr1281	Olfr1281
Olfr1282	Olfr1282
Olfr1283	Olfr1283
Olfr1284	Olfr1284
Olfr1286	Olfr1286
Olfr1287	Olfr1287
Olfr1288	Olfr1288
Olfr1289	Olfr1289
Olfr1290	Olfr1290
Olfr1294	Olfr1294
Olfr1295	Olfr1295
Olfr1297	Olfr1297
Olfr1298	Olfr1298
Olfr1299	Olfr1299
Olfr1300-ps1	Olfr1300-ps1
Olfr1301	Olfr1301
Olfr1302	Olfr1302
Olfr1303	Olfr1303
Olfr1305	Olfr1305
Olfr1306	Olfr1306
Olfr1307	Olfr1307
Olfr1308	Olfr1308
Olfr1309	Olfr1309
Olfr1310	Olfr1310
Olfr1311	Olfr1311
Olfr1312	Olfr1312
Olfr1313	Olfr1313
Olfr1314	Olfr1314
Olfr1316	Olfr1316
Olfr1317	Olfr1317
Olfr1318	Olfr1318
Lpcat4	Lpcat4
BC125332	BC125332
Nop10	Nop10
Slc12a6	Slc12a6
Tmem85	Tmem85
2410042D21Rik	2410042D21Rik
2900064A13Rik	2900064A13Rik
Chrm5	Chrm5
Aven	Aven
Ryr3	Ryr3
Mir1954	Mir1954
Tmco5b	Tmco5b
Fmn1	Fmn1
4930533B01Rik	4930533B01Rik
Grem1	Grem1
Scg5	Scg5
Arhgap11a	Arhgap11a
Gjd2	Gjd2
A530058N18Rik	A530058N18Rik
Actc1	Actc1
C130080G10Rik	C130080G10Rik
Aqr	Aqr
Zfp770	Zfp770
Atpbd4	Atpbd4
4930528P14Rik	4930528P14Rik
3110099E03Rik	3110099E03Rik
BC052040	BC052040
Mir1951	Mir1951
Meis2	Meis2
2810405F15Rik	2810405F15Rik
Tmco5	Tmco5
D330050G23Rik	D330050G23Rik
Spred1	Spred1
Mir674	Mir674
Fam98b	Fam98b
Rasgrp1	Rasgrp1
4930412B13Rik	4930412B13Rik
Thbs1	Thbs1
Fsip1	Fsip1
Gpr176	Gpr176
1700054M17Rik	1700054M17Rik
Eif2ak4	Eif2ak4
Srp14	Srp14
Bmf	Bmf
Bub1b	Bub1b
Pak6	Pak6
Gm1337	Gm1337
Plcb2	Plcb2
5430417L22Rik	5430417L22Rik
A430105I19Rik	A430105I19Rik
Phgr1	Phgr1
Disp2	Disp2
D2Ertd750e	D2Ertd750e
Ivd	Ivd
Bahd1	Bahd1
Chst14	Chst14
Ccdc32	Ccdc32
Rpusd2	Rpusd2
Casc5	Casc5
Rad51	Rad51
Fam82a2	Fam82a2
Gchfr	Gchfr
Dnajc17	Dnajc17
Gm14137	Gm14137
Zfyve19	Zfyve19
Ppp1r14d	Ppp1r14d
Spint1	Spint1
Rhov	Rhov
Vps18	Vps18
Gm14207	Gm14207
Dll4	Dll4
Chac1	Chac1
Ino80	Ino80
Exd1	Exd1
1500003O03Rik	1500003O03Rik
1700020I14Rik	1700020I14Rik
Oip5	Oip5
Nusap1	Nusap1
Ndufaf1	Ndufaf1
Rtf1	Rtf1
Itpka	Itpka
Ltk	Ltk
Rpap1	Rpap1
Tyro3	Tyro3
Mga	Mga
Mapkbp1	Mapkbp1
Jmjd7	Jmjd7
Pla2g4b	Pla2g4b
Ehd4	Ehd4
Pla2g4e	Pla2g4e
Pla2g4d	Pla2g4d
Pla2g4f	Pla2g4f
Vps39	Vps39
Tmem87a	Tmem87a
Ganc	Ganc
4931402G19Rik	4931402G19Rik
Capn3	Capn3
Zfp106	Zfp106
Snap23	Snap23
Lrrc57	Lrrc57
Haus2	Haus2
Cdan1	Cdan1
Ttbk2	Ttbk2
AV039307	AV039307
Ubr1	Ubr1
Tmem62	Tmem62
Ccndbp1	Ccndbp1
Epb4.2	Epb4.2
Tgm5	Tgm5
Tgm7	Tgm7
Lcmt2	Lcmt2
Adal	Adal
Zscan29	Zscan29
Tubgcp4	Tubgcp4
Trp53bp1	Trp53bp1
Mtap1a	Mtap1a
Ppip5k1	Ppip5k1
Ckmt1	Ckmt1
Strc	Strc
Catsper2	Catsper2
Pdia3	Pdia3
Ell3	Ell3
Serf2	Serf2
Serinc4	Serinc4
2310003F16Rik	2310003F16Rik
Mfap1b	Mfap1b
Mfap1a	Mfap1a
Wdr76	Wdr76
Frmd5	Frmd5
Casc4	Casc4
Mageb3	Mageb3
Ctdspl2	Ctdspl2
Gm9781	Gm9781
Eif3j	Eif3j
Spg11	Spg11
Patl2	Patl2
B2m	B2m
Trim69	Trim69
4933406J08Rik	4933406J08Rik
Sord	Sord
Duox2	Duox2
Duoxa2	Duoxa2
Duoxa1	Duoxa1
Duox1	Duox1
Shf	Shf
Slc28a2	Slc28a2
Bambi-ps1	Bambi-ps1
Gm14085	Gm14085
Gatm	Gatm
Spata5l1	Spata5l1
AA467197	AA467197
Mir147	Mir147
Slc30a4	Slc30a4
Pldn	Pldn
Sqrdl	Sqrdl
4930517E11Rik	4930517E11Rik
4930583P06Rik	4930583P06Rik
Sema6d	Sema6d
Slc24a5	Slc24a5
Myef2	Myef2
Ctxn2	Ctxn2
Slc12a1	Slc12a1
Dut	Dut
Fbn1	Fbn1
Cep152	Cep152
Shc4	Shc4
Eid1	Eid1
Secisbp2l	Secisbp2l
Cops2	Cops2
Galk2	Galk2
4930525F21Rik	4930525F21Rik
Fgf7	Fgf7
Dtwd1	Dtwd1
Atp8b4	Atp8b4
Slc27a2	Slc27a2
Hdc	Hdc
Gabpb1	Gabpb1
Usp8	Usp8
Usp50	Usp50
Trpm7	Trpm7
2010106G01Rik	2010106G01Rik
Ap4e1	Ap4e1
Blvra	Blvra
Ncaph	Ncaph
Itpripl1	Itpripl1
1810024B03Rik	1810024B03Rik
Snrnp200	Snrnp200
Ciao1	Ciao1
Tmem127	Tmem127
Stard7	Stard7
Dusp2	Dusp2
Astl	Astl
Adra2b	Adra2b
Gpat2	Gpat2
Fahd2a	Fahd2a
Kcnip3	Kcnip3
Prom2	Prom2
Zfp661	Zfp661
Mrps5	Mrps5
Mal	Mal
Mall	Mall
Nphp1	Nphp1
1500011K16Rik	1500011K16Rik
Bub1	Bub1
Acoxl	Acoxl
Bcl2l11	Bcl2l11
Gm14005	Gm14005
Anapc1	Anapc1
Mertk	Mertk
Tmem87b	Tmem87b
Fbln7	Fbln7
Zc3h8	Zc3h8
Zc3h6	Zc3h6
Ttl	Ttl
Polr1b	Polr1b
Chchd5	Chchd5
AI847159	AI847159
Slc20a1	Slc20a1
A730036I17Rik	A730036I17Rik
Ckap2l	Ckap2l
Gm14023	Gm14023
Il1a	Il1a
Il1b	Il1b
Gm14047	Gm14047
F830045P16Rik	F830045P16Rik
Sirpa	Sirpa
Pdyn	Pdyn
4932416H05Rik	4932416H05Rik
Stk35	Stk35
Tgm3	Tgm3
AU015228	AU015228
Tgm6	Tgm6
Snrpb	Snrpb
Tmc2	Tmc2
Nop56	Nop56
Snord110	Snord110
Snord57	Snord57
Idh3b	Idh3b
Ebf4	Ebf4
Cpxm1	Cpxm1
1700020A23Rik	1700020A23Rik
4933425O20Rik	4933425O20Rik
Fam113a	Fam113a
Vps16	Vps16
Ptpra	Ptpra
4930473A02Rik	4930473A02Rik
Mrps26	Mrps26
Oxt	Oxt
Avp	Avp
Ubox5	Ubox5
Fastkd5	Fastkd5
Prosapip1	Prosapip1
Ddrgk1	Ddrgk1
Itpa	Itpa
Slc4a11	Slc4a11
4930402H24Rik	4930402H24Rik
Gm14057	Gm14057
A730017L22Rik	A730017L22Rik
Atrn	Atrn
Gfra4	Gfra4
Adam33	Adam33
Siglec1	Siglec1
Hspa12b	Hspa12b
Mir3098	Mir3098
1700037H04Rik	1700037H04Rik
Spef1	Spef1
Cenpb	Cenpb
Cdc25b	Cdc25b
2310035K24Rik	2310035K24Rik
Mavs	Mavs
Pank2	Pank2
Mir103-2	Mir103-2
Rnf24	Rnf24
Smox	Smox
Adra1d	Adra1d
5330413P13Rik	5330413P13Rik
Erv3	Erv3
Prnp	Prnp
Prnd	Prnd
Rassf2	Rassf2
Slc23a2	Slc23a2
5730494N06Rik	5730494N06Rik
Pcna	Pcna
Cds2	Cds2
Prokr2	Prokr2
4921508D12Rik	4921508D12Rik
1700026D11Rik	1700026D11Rik
Gpcpd1	Gpcpd1
AU019990	AU019990
1110034G24Rik	1110034G24Rik
Chgb	Chgb
Trmt6	Trmt6
Mcm8	Mcm8
Crls1	Crls1
Lrrn4	Lrrn4
Fermt1	Fermt1
Bmp2	Bmp2
Hao1	Hao1
Tmx4	Tmx4
Plcb1	Plcb1
4930545L23Rik	4930545L23Rik
Mir3963	Mir3963
9630028H03Rik	9630028H03Rik
Plcb4	Plcb4
6330527O06Rik	6330527O06Rik
Pak7	Pak7
Ankrd5	Ankrd5
Snap25	Snap25
Mkks	Mkks
2210009G21Rik	2210009G21Rik
Jag1	Jag1
Btbd3	Btbd3
Mir1952	Mir1952
Sptlc3	Sptlc3
Ism1	Ism1
Tasp1	Tasp1
Esf1	Esf1
2310003L22Rik	2310003L22Rik
Sel1l2	Sel1l2
Macrod2	Macrod2
Flrt3	Flrt3
Kif16b	Kif16b
Snrpb2	Snrpb2
Otor	Otor
C630020P19Rik	C630020P19Rik
Pcsk2	Pcsk2
9430032N09Rik	9430032N09Rik
Bfsp1	Bfsp1
Dstn	Dstn
Rrbp1	Rrbp1
Banf2	Banf2
Gm5535	Gm5535
Snx5	Snx5
Snord17	Snord17
8430406I07Rik	8430406I07Rik
Ovol2	Ovol2
Gm20571	Gm20571
Csrp2bp	Csrp2bp
Zfp133-ps	Zfp133-ps
LOC171588	LOC171588
6330439K17Rik	6330439K17Rik
Polr3f	Polr3f
Rbbp9	Rbbp9
Sec23b	Sec23b
Gm561	Gm561
Dtd1	Dtd1
1700010M22Rik	1700010M22Rik
Slc24a3	Slc24a3
Gm14092	Gm14092
BC039771	BC039771
Rin2	Rin2
Naa20	Naa20
Crnkl1	Crnkl1
4930529M08Rik	4930529M08Rik
Insm1	Insm1
Ralgapa2	Ralgapa2
A930019D19Rik	A930019D19Rik
4933406D12Rik	4933406D12Rik
Plk1s1	Plk1s1
Xrn2	Xrn2
Nkx2-4	Nkx2-4
Nkx2-2	Nkx2-2
Nkx2-2as	Nkx2-2as
AI646519	AI646519
Pax1	Pax1
A530006G24Rik	A530006G24Rik
Foxa2	Foxa2
Sstr4	Sstr4
Thbd	Thbd
Cd93	Cd93
Nxt1	Nxt1
Gzf1	Gzf1
Napb	Napb
Cstl1	Cstl1
Cst11	Cst11
8030411F24Rik	8030411F24Rik
Cst12	Cst12
Cst8	Cst8
Cst13	Cst13
Cst9	Cst9
9230104L09Rik	9230104L09Rik
Cst3	Cst3
Cst10	Cst10
Tmem90b	Tmem90b
Zfp120	Zfp120
Gm14139	Gm14139
Zfp937	Zfp937
Gm14124	Gm14124
3300002I08Rik	3300002I08Rik
Zfp442	Zfp442
Zfp345	Zfp345
Cst7	Cst7
2310001A20Rik	2310001A20Rik
Acss1	Acss1
E130215H24Rik	E130215H24Rik
Vsx1	Vsx1
Entpd6	Entpd6
Pygb	Pygb
Abhd12	Abhd12
Gins1	Gins1
Ninl	Ninl
Nanp	Nanp
Gm14151	Gm14151
4930442J19Rik	4930442J19Rik
4921509C19Rik	4921509C19Rik
Nsfl1c	Nsfl1c
Fkbp1a	Fkbp1a
Sdcbp2	Sdcbp2
Snph	Snph
Rad21l	Rad21l
5430405G05Rik	5430405G05Rik
Psmf1	Psmf1
Rspo4	Rspo4
Angpt4	Angpt4
Mir1953	Mir1953
Fam110a	Fam110a
Slc52a3	Slc52a3
Scrt2	Scrt2
Srxn1	Srxn1
Tcf15	Tcf15
Csnk2a1	Csnk2a1
Tbc1d20	Tbc1d20
Rbck1	Rbck1
Trib3	Trib3
Gm14164	Gm14164
Nrsn2	Nrsn2
Sox12	Sox12
Zcchc3	Zcchc3
6820408C15Rik	6820408C15Rik
Defb23	Defb23
Defb20	Defb20
Defb22	Defb22
Defb26	Defb26
Defb28	Defb28
Defb29	Defb29
Defb21	Defb21
Defb19	Defb19
Defb45	Defb45
Defb36	Defb36
Defb25	Defb25
Rem1	Rem1
H13	H13
Mcts2	Mcts2
Id1	Id1
Cox4i2	Cox4i2
Bcl2l1	Bcl2l1
Tpx2	Tpx2
Mylk2	Mylk2
Foxs1	Foxs1
Dusp15	Dusp15
Ttll9	Ttll9
Pdrg1	Pdrg1
Xkr7	Xkr7
BC020535	BC020535
Hck	Hck
Tm9sf4	Tm9sf4
Tspyl3	Tspyl3
Plagl2	Plagl2
Pofut1	Pofut1
Kif3b	Kif3b
2500004C02Rik	2500004C02Rik
Asxl1	Asxl1
8430427H17Rik	8430427H17Rik
Commd7	Commd7
Dnmt3b	Dnmt3b
Mapre1	Mapre1
Efcab8	Efcab8
Sun5	Sun5
Bpifb2	Bpifb2
Bpifb6	Bpifb6
Bpifb3	Bpifb3
Bpifb4	Bpifb4
Bpifa6	Bpifa6
Bpifa2	Bpifa2
Bpifa3	Bpifa3
Bpifa1	Bpifa1
Bpifa5	Bpifa5
Bpifb1	Bpifb1
Bpifb5	Bpifb5
Bpifb9a	Bpifb9a
Bpifb9b	Bpifb9b
Cdk5rap1	Cdk5rap1
Snta1	Snta1
Cbfa2t2	Cbfa2t2
Necab3	Necab3
1700003F12Rik	1700003F12Rik
1700007I08Rik	1700007I08Rik
E2f1	E2f1
Pxmp4	Pxmp4
Zfp341	Zfp341
Chmp4b	Chmp4b
